GeoName,Year,Total_population,Total_households,Female_population,Male_population,Median_age,Median_household_income_past_12m,Bachelor_degree,Master_degree,Professional_degree,Doctorate_degree,Num_employed,Num_unemployed,Labor_force,Avg_household_size,Median_value_owner_occupied_housing,Households_solar_energy_fuel,Num_under_18,Num_18_to_34,Num_35_to_64,Num_65_more,Num_industry_agriculture_fishing_hunting,consensus,consensusOppose,futuregen,futuregenOppose,happening,happeningOppose,harmUS,harmUSOppose,human,humanOppose,personal,personalOppose,regulate,regulateOppose,timing,timingOppose,worried,worriedOppose,Average_Temperature_per_Year,Average_Precipitation_per_Year,Average_PDSI_per_Year,Region,Price_per_unit_thousands_USD,Volume_California_Million_Pieces,Revenue_California_Billion_USD
"Yuba County, California",2018,75493,26179,37025,38468,32.5,52624,5531.0,1711.0,472.0,152.0,28954,2648,31602,2.83,231900,320,20874,19348,26196,9075,1215,49.93,27.73,69.05,21.0,67.41,15.27,57.75,32.66,51.62,32.48,41.03,48.31,72.45,25.8,48.58,51.29,57.89,41.81,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Lassen County, California",2018,31185,9493,10514,20671,36.0,56362,1787.0,540.0,276.0,94.0,8788,570,9358,2.23,184200,37,4926,10156,11946,4157,562,44.32,30.99,64.04,25.76,62.54,18.7,53.2,37.22,48.11,35.95,37.22,51.75,69.03,29.22,43.68,56.21,51.9,47.73,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Sonoma County, California",2018,501317,189339,256121,245196,41.7,76753,78692.0,30256.0,10437.0,5488.0,253421,13543,266964,2.6,568700,940,100818,107948,201454,91097,6885,61.62,22.98,76.45,15.0,76.03,10.5,63.03,28.46,61.42,26.57,44.98,45.6,78.71,19.46,56.0,43.82,67.44,32.43,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Imperial County, California",2018,180216,44057,87966,92250,32.4,45834,10794.0,3883.0,906.0,219.0,59919,10782,70701,3.87,177100,117,51676,45412,60682,22446,5716,52.71,21.36,74.55,13.1,74.14,8.78,66.85,21.09,61.56,27.97,51.66,35.28,75.8,21.29,57.21,42.46,70.26,29.47,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Alameda County, California",2018,1643700,572870,836529,807171,37.4,92574,305740.0,157561.0,34881.0,33519.0,847170,45110,892280,2.81,707800,1959,344513,414650,668620,215917,2868,71.09,17.18,81.44,10.99,83.73,6.42,71.98,20.67,69.97,20.51,53.89,38.93,81.09,17.03,63.16,36.8,75.5,24.34,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Napa County, California",2018,140530,49032,70448,70082,41.1,84753,22549.0,7305.0,3011.0,1412.0,70888,3728,74616,2.78,603700,307,29894,29685,55591,25360,4004,57.71,23.97,74.83,15.58,74.37,10.03,63.6,27.48,60.48,26.9,45.2,45.16,77.79,20.0,56.11,43.7,66.29,33.56,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Sierra County, California",2018,2930,1241,1388,1542,55.5,48125,207.0,191.0,20.0,18.0,1251,60,1311,2.34,173200,0,441,346,1290,853,46,46.92,30.11,67.39,23.52,65.76,16.44,56.85,34.86,50.46,34.72,38.86,51.94,70.85,27.37,47.49,52.23,56.07,43.67,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Yolo County, California",2018,214977,73510,110602,104375,31.0,65923,26649.0,13780.0,5523.0,6472.0,97374,6722,104096,2.81,395500,922,45919,72458,71159,25441,3810,60.0,21.98,77.15,15.08,78.04,8.54,67.58,25.11,63.56,24.94,49.38,42.79,77.83,20.11,58.21,41.56,70.44,29.31,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Nevada County, California",2018,99092,40904,50203,48889,50.1,63240,17914.0,6818.0,1934.0,1088.0,43368,2971,46339,2.39,400000,272,17189,16029,40697,25177,535,53.64,28.89,71.17,20.97,69.99,14.72,57.88,34.84,55.06,31.26,38.64,52.95,75.07,23.61,49.83,50.03,59.72,40.12,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Mendocino County, California",2018,87422,34090,43983,43439,42.8,49233,10087.0,3298.0,1197.0,659.0,37712,3837,41549,2.5,356800,139,18891,16701,33985,17845,2651,55.42,24.49,74.69,15.89,75.48,10.47,62.88,28.29,59.09,28.61,44.64,45.63,77.25,20.79,55.38,44.35,65.59,34.24,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Los Angeles County, California",2018,10098052,3306109,5121264,4976788,36.2,64251,1416842.0,510104.0,161247.0,89288.0,4869658,357178,5226836,3.0,543400,7828,2246521,2615977,3936277,1299277,18979,57.59,20.4,75.34,14.59,72.71,10.38,67.0,23.26,61.92,25.43,53.34,37.19,75.84,21.57,56.85,42.69,69.06,30.7,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Santa Clara County, California",2018,1922200,635525,951731,970469,37.0,116178,361683.0,231988.0,36454.0,49373.0,985838,49598,1035436,2.97,913000,2807,432684,470621,771987,246908,4900,62.24,22.14,78.38,12.52,79.3,8.3,66.88,24.75,65.51,23.17,49.38,41.69,77.1,20.46,58.66,41.12,70.3,29.35,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Siskiyou County, California",2018,43540,19257,21834,21706,48.0,44200,4730.0,1587.0,586.0,260.0,16725,1440,18165,2.23,186300,100,8797,7390,16890,10463,1782,51.66,28.3,69.68,21.09,69.85,14.77,57.57,34.23,53.22,32.42,39.67,50.96,72.74,25.65,48.85,50.96,59.33,40.33,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Del Norte County, California",2018,27424,9799,12849,14575,38.6,45258,1619.0,698.0,317.0,148.0,8823,796,9619,2.48,204000,24,5954,6114,10771,4585,381,47.6,28.29,67.97,21.8,67.27,14.88,57.86,32.65,52.15,33.84,40.93,48.61,71.97,25.84,48.99,50.72,57.97,41.76,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Glenn County, California",2018,27897,10017,13726,14171,36.6,47395,1947.0,291.0,138.0,108.0,10994,806,11800,2.75,222000,68,7470,5950,10177,4300,2582,44.59,28.72,66.88,22.12,65.66,15.53,57.67,31.94,50.87,34.93,41.69,46.86,70.07,27.59,48.43,51.38,57.02,42.64,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Butte County, California",2018,227075,86797,114562,112513,37.1,48443,25926.0,8566.0,3250.0,1518.0,94908,9085,103993,2.55,248100,505,45658,62220,78978,40219,3683,49.54,27.37,68.79,22.16,69.86,15.53,58.54,33.0,52.29,32.18,40.31,50.33,73.36,25.12,50.32,49.51,59.75,40.05,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Kings County, California",2018,150075,42735,67401,82674,31.7,53865,8784.0,2452.0,916.0,286.0,53217,4855,58072,3.16,202800,492,40935,41878,52695,14567,7726,46.45,26.54,69.1,20.55,67.65,13.74,60.88,28.7,54.12,32.34,45.37,43.11,72.06,25.49,50.76,49.0,60.75,38.95,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Plumas County, California",2018,18699,8047,9276,9423,52.2,53270,1922.0,1136.0,241.0,91.0,7536,516,8052,2.28,234900,31,3063,2920,7728,4988,289,49.63,30.48,67.85,23.39,66.57,16.89,55.08,36.89,51.28,33.5,37.04,53.53,72.74,25.94,46.34,53.52,55.77,44.0,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"San Luis Obispo County, California",2018,281455,105317,138686,142769,39.1,70699,40138.0,16224.0,4837.0,3724.0,129358,6175,135533,2.52,537900,663,50492,76173,102032,52758,3943,56.41,25.65,73.38,18.98,74.46,12.51,60.38,32.26,57.53,28.66,41.2,50.56,75.18,23.33,50.78,49.05,61.79,38.05,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Fresno County, California",2018,978130,304624,490194,487936,32.0,51261,82089.0,26629.0,10077.0,4612.0,400175,41276,441451,3.16,237500,3550,279979,250158,333555,114438,39198,47.55,23.07,72.05,16.73,70.89,11.68,62.96,26.44,55.87,31.41,48.23,40.23,72.99,25.25,54.86,45.02,66.61,33.15,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Kern County, California",2018,883053,267913,430407,452646,31.5,52479,57030.0,20614.0,5098.0,3010.0,339384,39056,378440,3.18,205200,1646,257750,228703,304595,92005,42719,44.91,26.96,65.27,23.56,67.31,15.11,58.86,30.35,52.39,33.5,42.81,44.37,70.7,26.01,48.74,50.94,57.86,41.7,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Orange County, California",2018,3164182,1032373,1601753,1562429,37.8,85398,553419.0,209411.0,59466.0,35342.0,1578079,84431,1662510,3.02,652900,3554,711188,754603,1257903,440488,7744,52.0,27.87,73.73,16.73,71.12,12.27,61.66,29.39,58.33,30.28,46.51,44.43,74.79,24.53,51.43,48.57,62.61,37.19,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Ventura County, California",2018,848112,271226,428524,419588,37.9,84017,117739.0,47383.0,13410.0,9026.0,412228,25853,438081,3.08,559700,887,199599,193979,331099,123435,22135,54.3,25.58,72.14,18.24,72.62,12.58,62.04,29.23,56.46,30.83,44.85,45.24,75.41,22.81,52.64,47.1,64.3,35.57,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Calaveras County, California",2018,45235,17417,22801,22434,52.1,58151,4386.0,1512.0,373.0,203.0,17114,1116,18230,2.57,297700,143,7768,6794,18459,12214,420,48.43,30.67,65.62,24.31,65.89,16.39,54.62,36.74,49.53,35.34,37.21,52.9,71.32,26.99,46.26,53.54,55.49,44.24,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Sutter County, California",2018,95872,32360,48083,47789,35.7,56955,7345.0,2553.0,832.0,294.0,38664,4144,42808,2.93,260300,389,25116,21819,34709,14228,4120,47.21,27.8,68.42,20.98,66.54,14.52,58.9,31.39,53.39,32.07,42.13,46.78,72.25,25.81,49.02,50.86,58.73,41.03,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"San Mateo County, California",2018,765935,261969,388084,377851,39.6,113776,157556.0,74424.0,22332.0,19318.0,409911,17556,427467,2.89,994100,915,161248,168784,318036,117867,1882,64.01,20.74,77.92,13.23,80.36,8.16,67.98,24.46,66.75,22.53,48.51,42.87,80.73,17.6,60.94,38.92,72.24,27.26,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Tuolumne County, California",2018,53932,22427,25830,28102,48.4,56493,5286.0,1940.0,650.0,362.0,20930,1516,22446,2.25,278900,59,9013,10465,21103,13351,543,47.05,30.68,66.7,24.15,65.47,17.24,54.45,36.89,49.51,35.21,37.51,52.52,71.65,26.77,46.05,53.79,54.42,45.37,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"San Joaquin County, California",2018,732212,226727,367600,364612,34.1,61145,57633.0,18471.0,5442.0,2940.0,305509,28989,334498,3.16,313800,2001,201506,173691,267554,89461,14231,56.16,23.11,72.06,16.04,74.14,10.55,63.32,25.88,59.03,28.79,46.96,40.76,74.05,23.52,55.1,44.72,65.57,34.23,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Amador County, California",2018,37829,14090,17527,20302,50.5,61198,3910.0,1220.0,630.0,237.0,13289,1255,14544,2.42,296400,80,5822,6231,15824,9952,483,47.71,31.25,65.76,24.71,65.85,17.19,54.29,36.68,48.59,36.65,37.38,52.5,71.26,26.98,46.18,53.65,54.99,44.72,60.125,1.5075,-2.8841666666666668,California,0.483,1.5761518028136938,0.7446635744593469
"Merced County, California",2019,271382,80008,134395,136987,31.1,53672,14630.0,5301.0,1286.0,901.0,104983,14137,119120,3.32,252700,745,80459,69983,90984,29956,13477,50.06,23.67,72.13,16.75,72.81,11.03,64.51,24.28,58.77,29.17,48.58,39.28,74.84,22.78,55.92,44.08,67.14,32.62,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Mariposa County, California",2019,17420,7643,8548,8872,51.7,48820,2169.0,793.0,224.0,162.0,7038,634,7672,2.13,275700,27,2840,2843,6947,4790,148,55.03,26.01,70.39,21.89,70.02,14.67,60.64,32.35,54.4,31.71,41.51,50.66,72.57,26.06,51.51,48.49,60.11,39.7,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Modoc County, California",2019,8907,3616,4281,4626,47.8,45507,638.0,295.0,80.0,11.0,2957,278,3235,2.33,140600,0,1752,1448,3306,2401,640,51.48,27.61,67.44,23.58,66.9,16.35,58.24,33.51,52.45,33.43,39.77,51.21,69.44,29.03,49.14,50.86,56.89,42.83,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Contra Costa County, California",2019,1142251,394769,583749,558502,39.7,99716,206622.0,85966.0,24350.0,16460.0,559366,31392,590758,2.87,625800,4708,261203,239145,466021,175882,2762,66.42,18.84,75.97,14.92,78.79,8.5,68.38,22.82,63.06,27.34,49.93,40.32,77.84,20.74,62.66,37.34,70.15,29.88,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Inyo County, California",2019,17977,7950,8915,9062,45.8,57316,2201.0,1085.0,155.0,146.0,8238,355,8593,2.18,269100,47,3609,3094,7177,4097,346,52.74,25.4,70.22,21.12,70.48,13.36,61.85,30.1,55.2,32.03,43.02,48.09,72.48,25.73,52.43,47.57,62.2,37.58,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Stanislaus County, California",2019,543194,173898,274323,268871,34.1,60704,40630.0,11755.0,4290.0,1977.0,228175,22800,250975,3.09,291600,1006,147623,130549,195343,69679,12667,52.61,24.35,70.39,18.59,68.35,14.21,61.23,27.73,58.96,30.28,45.73,41.45,74.11,23.84,52.92,47.08,64.21,35.68,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Santa Barbara County, California",2019,444829,145856,222170,222659,33.8,74624,55474.0,24612.0,7129.0,6758.0,213438,13147,226585,2.91,577400,608,99184,129755,149327,66563,18748,60.83,20.41,76.75,14.95,76.55,8.93,68.0,24.22,64.96,23.55,49.4,41.88,76.85,21.02,60.21,39.79,69.73,29.67,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Tehama County, California",2019,63912,24189,32139,31773,41.0,44514,4864.0,1418.0,497.0,89.0,24633,2318,26951,2.61,215900,146,15258,12527,23820,12307,1777,44.69,30.75,65.77,23.75,63.73,17.6,54.61,35.41,48.91,35.88,37.75,50.91,69.93,28.47,46.07,53.93,55.85,43.88,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Mono County, California",2019,14310,4765,6676,7634,37.7,62260,2084.0,489.0,167.0,121.0,8328,291,8619,2.93,312500,4,2671,3827,5763,2049,193,59.56,22.35,74.32,17.66,74.95,10.85,65.85,27.06,60.66,28.01,46.58,46.02,74.74,23.33,56.75,43.25,66.92,32.88,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"San Benito County, California",2019,60376,18135,30225,30151,35.7,86958,5294.0,1703.0,428.0,261.0,29347,2163,31510,3.31,551500,211,15678,13877,23292,7529,1927,54.69,23.14,73.39,15.43,73.89,10.48,64.24,24.97,60.55,28.59,47.01,40.72,75.86,21.39,56.4,43.6,67.92,31.85,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Sacramento County, California",2019,1524553,543025,779556,744997,36.2,67151,210144.0,72897.0,23313.0,10965.0,704151,49129,753280,2.76,351900,1814,363176,371726,580055,209596,5542,61.76,22.57,74.58,16.62,77.16,10.7,63.64,27.11,59.57,29.36,46.27,43.49,76.45,20.43,55.14,44.86,65.17,34.57,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"El Dorado County, California",2019,188563,70974,94641,93922,45.9,83377,31014.0,10480.0,3571.0,1930.0,85101,4917,90018,2.63,460900,745,37922,32683,79388,38570,1022,51.19,29.04,67.72,24.96,67.39,15.42,57.3,35.12,52.95,34.11,38.38,52.63,71.92,26.92,48.48,51.52,58.46,41.46,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Monterey County, California",2019,433410,127155,212409,221001,34.4,71015,40905.0,18092.0,5602.0,3507.0,187708,9696,197404,3.27,516600,792,113869,106478,155823,57240,32519,57.88,20.25,75.99,14.73,75.78,8.2,68.16,22.98,64.29,24.95,50.33,39.52,76.49,21.06,60.0,40.0,71.33,28.54,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"San Francisco County, California",2019,874961,362354,428675,446286,38.2,112449,241699.0,107424.0,35058.0,19535.0,523501,23040,546541,2.36,1097800,1003,117546,267446,354988,134981,907,73.22,16.81,81.35,11.83,84.36,6.73,70.88,22.87,70.08,18.66,52.49,40.75,79.82,18.4,65.19,34.81,76.28,23.59,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"San Diego County, California",2019,3316073,1125286,1646558,1669515,35.8,78980,533725.0,225220.0,64991.0,47846.0,1588732,101445,1690177,2.87,563700,13050,722738,892602,1246644,454089,11591,56.02,24.8,73.3,18.69,72.72,11.6,63.65,27.7,57.57,31.06,45.18,45.18,75.97,22.64,55.28,44.72,65.65,34.48,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Tulare County, California",2019,461898,138238,230932,230966,31.0,49687,26586.0,9274.0,2518.0,1319.0,178687,18841,197528,3.3,205000,1168,143158,112882,154327,51531,29737,50.33,23.2,69.95,19.03,68.46,13.39,62.8,26.15,57.24,30.48,47.45,40.29,70.13,27.24,52.84,47.16,64.28,35.49,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Humboldt County, California",2019,135940,54679,68364,67576,38.4,48041,18745.0,6030.0,2085.0,1263.0,62030,5253,67283,2.41,313200,216,26137,35753,50532,23518,3055,61.31,22.85,74.08,17.66,77.06,10.48,63.51,28.21,60.92,28.66,43.22,47.83,76.14,21.83,56.09,43.91,66.77,33.09,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Alpine County, California",2019,1039,350,485,554,52.2,63750,163.0,58.0,23.0,22.0,343,49,392,2.87,365300,15,201,134,393,311,26,58.78,22.27,74.44,17.2,74.61,10.61,66.16,26.29,60.53,27.69,46.48,45.52,75.47,22.84,56.71,43.29,67.0,32.87,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Madera County, California",2019,155433,44881,80461,74972,34.1,57585,9917.0,3059.0,845.0,371.0,58268,5554,63822,3.28,251200,408,42853,36604,54545,21431,8753,48.66,23.89,69.65,18.29,69.51,12.77,61.97,26.58,55.73,31.81,45.25,42.01,71.84,25.95,53.52,46.48,64.46,35.22,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Santa Cruz County, California",2019,273962,95818,138328,135634,37.8,82234,42819.0,19835.0,5464.0,5393.0,136406,8264,144670,2.72,756600,790,53121,74474,103212,43155,7430,68.15,18.7,79.06,13.37,80.98,8.5,67.08,25.58,67.95,22.06,49.0,43.51,79.16,18.95,61.34,38.66,71.22,28.62,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Trinity County, California",2019,12700,5939,6165,6535,52.5,40846,1411.0,419.0,62.0,30.0,4465,432,4897,2.09,287700,15,2166,1711,5413,3410,317,52.77,26.2,69.26,21.36,69.85,14.1,60.06,31.65,54.29,32.93,40.97,49.85,72.5,25.94,51.74,48.26,59.84,39.99,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Riverside County, California",2019,2411439,724893,1210479,1200960,35.6,67005,221322.0,90052.0,21490.0,15073.0,1032734,83356,1116090,3.28,350100,5519,614149,572346,884369,340575,14008,54.89,22.41,73.61,15.48,71.99,10.99,63.03,26.7,59.27,29.29,46.43,42.01,75.96,22.42,54.34,45.66,66.28,33.19,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"San Bernardino County, California",2019,2149031,636041,1079265,1069766,33.3,63362,183593.0,72885.0,16940.0,10066.0,914514,75886,990400,3.29,328200,2799,571568,552375,783127,241961,5256,49.86,23.11,72.84,15.77,74.95,9.96,63.85,25.15,58.07,32.3,48.83,39.19,78.12,19.59,57.58,42.42,67.04,32.65,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Marin County, California",2019,259943,105432,132987,126956,46.8,115246,65371.0,29500.0,12434.0,5969.0,130747,5039,135786,2.4,995800,632,52633,39547,111593,56170,809,66.44,20.41,78.25,15.29,80.04,9.5,67.68,26.27,64.54,23.8,47.26,46.22,78.93,19.79,59.98,40.02,70.4,29.52,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Placer County, California",2019,385512,142855,197350,188162,42.0,89691,71518.0,24589.0,8330.0,2941.0,178325,7902,186227,2.67,471500,1237,86331,71057,154352,73772,1209,54.45,28.24,69.51,21.0,70.08,14.47,57.3,35.27,54.2,34.04,39.02,51.83,73.07,25.79,47.95,52.05,59.53,40.38,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Shasta County, California",2019,179212,71181,91165,88047,41.5,54667,18727.0,6098.0,2538.0,681.0,74134,4280,78414,2.47,252300,248,38679,36875,67386,36272,1532,46.12,32.12,65.68,24.73,64.18,18.72,52.86,38.23,49.13,35.62,34.68,55.25,70.55,28.14,46.25,53.75,53.0,46.84,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Solano County, California",2019,441829,149865,222011,219818,38.1,81472,56528.0,18104.0,4776.0,2328.0,206978,13191,220169,2.88,406900,2093,98839,103829,171852,67309,2829,54.02,22.22,73.76,16.63,71.26,11.04,64.56,25.95,59.35,29.8,45.12,43.87,76.71,21.55,56.12,43.88,64.72,35.36,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Colusa County, California",2019,21454,7227,10460,10994,35.3,59401,1523.0,343.0,119.0,67.0,9692,435,10127,2.94,265200,200,5842,4823,7707,3082,2544,50.58,24.35,70.44,18.78,69.54,13.01,62.14,27.29,56.96,30.8,45.71,42.56,72.4,25.33,53.21,46.79,63.61,36.12,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Glenn County, California",2019,27976,10085,13758,14218,36.4,49633,1964.0,342.0,175.0,60.0,11279,635,11914,2.74,233200,70,7485,5964,10067,4460,2486,46.01,27.71,67.0,22.02,66.02,15.35,58.73,30.79,51.85,35.07,42.11,46.32,69.63,28.18,49.85,50.15,58.19,41.55,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Butte County, California",2019,225817,85320,114082,111735,37.1,52537,26518.0,8461.0,3327.0,1843.0,96095,8462,104557,2.57,271700,638,45439,61868,77825,40685,3722,51.56,26.03,68.71,22.23,70.35,15.58,59.57,31.73,53.41,32.1,40.83,49.72,73.22,25.47,52.11,47.89,61.28,38.59,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Kings County, California",2019,150691,43452,67696,82995,31.8,57848,9430.0,2843.0,1058.0,299.0,54408,4496,58904,3.13,215900,508,41039,42107,52482,15063,7864,48.44,25.62,69.62,20.39,68.22,13.6,62.2,27.72,55.51,32.18,45.9,42.78,72.03,25.74,52.31,47.69,62.26,37.54,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Plumas County, California",2019,18660,8450,9378,9282,52.3,55359,2141.0,1087.0,161.0,43.0,7733,439,8172,2.16,242300,35,3117,2838,7655,5050,357,52.66,28.67,68.39,22.66,67.31,16.48,56.13,35.49,52.69,33.17,37.32,52.89,72.63,26.11,48.12,51.88,57.63,42.2,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"San Luis Obispo County, California",2019,282165,105981,139159,143006,39.2,73518,41436.0,17012.0,5080.0,3284.0,131679,5530,137209,2.51,574000,853,50176,75971,101171,54847,3736,59.35,23.89,74.05,18.31,75.66,12.04,61.91,30.7,59.26,27.99,42.09,49.91,75.36,23.25,52.89,47.11,63.81,36.11,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Fresno County, California",2019,984521,307906,493375,491146,32.2,53969,84769.0,27427.0,11054.0,4669.0,407511,38876,446387,3.14,255000,4869,280844,250116,335784,117777,38958,48.97,22.04,72.08,16.65,71.52,11.49,64.08,25.19,56.84,31.02,49.33,38.78,73.14,25.24,56.61,43.39,68.63,31.18,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Kern County, California",2019,887641,270282,432798,454843,31.6,53350,58968.0,20953.0,5222.0,2951.0,343445,37459,380904,3.17,213900,2496,258089,229165,305675,94712,41973,46.22,26.16,65.61,23.65,67.53,15.62,59.72,29.76,53.35,33.43,42.93,43.86,70.17,26.57,50.04,49.96,58.5,41.14,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Orange County, California",2019,3168044,1037492,1604212,1563832,38.1,90234,564720.0,217133.0,61323.0,36910.0,1592151,77176,1669327,3.01,679300,4407,704508,751173,1257258,455105,8378,53.67,26.61,74.16,16.18,71.54,11.7,63.22,27.54,60.01,30.37,48.24,42.49,74.74,24.69,52.7,47.3,64.83,35.03,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Ventura County, California",2019,847263,271040,428152,419111,38.1,88131,121499.0,48177.0,14027.0,8972.0,415752,22340,438092,3.08,588400,1162,196787,193245,329603,127628,22007,56.19,24.59,72.09,18.31,72.72,12.42,62.93,28.25,57.52,30.54,45.16,44.74,75.19,23.18,54.12,45.88,65.61,34.34,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Calaveras County, California",2019,45514,16942,22851,22663,52.0,63158,4260.0,1493.0,402.0,229.0,17223,1174,18397,2.66,319500,163,7811,6959,18225,12519,484,50.69,29.25,65.75,24.1,66.2,16.13,55.82,35.21,50.38,35.41,37.89,51.93,71.05,27.43,47.7,52.3,56.92,42.86,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
