Date, Palmer Drought Severity Index (PDSI),State, Precipitation_x, Average Temperature_x, Average Temperature_y, Precipitation_y
2010-01,1.59,Arizona,3.41,42.2,,
2010-02,1.88,Arizona,1.44,44.3,,
2010-03,1.81,Arizona,1.03,49.2,,
2010-04,1.80,Arizona,0.27,56.1,,
2010-05,2.02,Arizona,0.06,63.1,,
2010-06,2.32,Arizona,0.08,75.9,,
2010-07,2.29,Arizona,1.97,81.8,,
2010-08,-0.27,Arizona,1.84,79.0,,
2010-09,-0.89,Arizona,0.60,75.4,,
2010-10,-0.52,Arizona,1.35,62.7,,
2010-11,-0.92,Arizona,0.19,48.3,,
2010-12,-0.73,Arizona,1.67,46.7,,
2011-01,-1.39,Arizona,0.05,41.5,,
2011-02,-1.25,Arizona,1.05,41.7,,
2011-03,-1.80,Arizona,0.33,53.3,,
2011-04,-2.30,Arizona,0.41,58.9,,
2011-05,-2.54,Arizona,0.28,63.2,,
2011-06,-3.09,Arizona,0.02,75.7,,
2011-07,-2.91,Arizona,1.76,80.8,,
2011-08,-3.48,Arizona,1.28,82.2,,
2011-09,-3.15,Arizona,1.31,74.6,,
2011-10,-3.11,Arizona,0.67,62.8,,
2011-11,-2.74,Arizona,0.92,49.4,,
2011-12,-2.20,Arizona,1.55,39.9,,
2012-01,-2.68,Arizona,0.26,45.3,,
2012-02,-2.94,Arizona,0.43,45.6,,
2012-03,-3.11,Arizona,0.69,51.6,,
2012-04,-3.67,Arizona,0.32,60.6,,
2012-05,-4.24,Arizona,0.05,69.3,,
2012-06,-4.75,Arizona,0.08,78.7,,
2012-07,-3.71,Arizona,2.52,80.0,,
2012-08,-3.39,Arizona,2.22,80.5,,
2012-09,-3.23,Arizona,1.07,73.7,,
2012-10,-3.57,Arizona,0.25,63.8,,
2012-11,-3.90,Arizona,0.21,53.8,,
2012-12,-3.38,Arizona,1.46,42.4,,
2013-01,-2.82,Arizona,1.30,38.6,,
2013-02,-2.79,Arizona,0.51,42.2,,
2013-03,-3.09,Arizona,0.57,54.8,,
2013-04,-3.46,Arizona,0.20,59.4,,
2013-05,-3.69,Arizona,0.06,67.4,,
2013-06,-4.07,Arizona,0.03,79.5,,
2013-07,-3.01,Arizona,2.68,81.0,,
2013-08,-2.56,Arizona,2.39,78.5,,
2013-09,-1.74,Arizona,1.88,72.4,,
2013-10,-2.05,Arizona,0.21,58.8,,
2013-11,-1.16,Arizona,1.86,51.3,,
2013-12,-1.46,Arizona,0.44,41.5,,
2014-01,-2.26,Arizona,0.03,46.5,,
2014-02,-3.06,Arizona,0.16,50.0,,
2014-03,-3.40,Arizona,0.90,53.9,,
2014-04,-3.96,Arizona,0.24,59.1,,
2014-05,-4.48,Arizona,0.07,66.8,,
2014-06,-5.06,Arizona,0.01,77.7,,
2014-07,-4.65,Arizona,1.86,81.4,,
2014-08,-3.33,Arizona,3.13,76.5,,
2014-09,-2.01,Arizona,2.49,74.2,,
2014-10,-2.23,Arizona,0.60,64.9,,
2014-11,-2.68,Arizona,0.11,51.7,,
2014-12,-2.34,Arizona,1.47,44.3,,
2015-01,-1.78,Arizona,1.79,45.1,,
2015-02,-2.19,Arizona,0.64,52.0,,
2015-03,-2.40,Arizona,1.12,56.3,,
2015-04,-2.67,Arizona,0.42,58.4,,
2015-05,0.25,Arizona,1.00,62.9,,
2015-06,0.33,Arizona,0.80,78.4,,
2015-07,0.42,Arizona,1.91,78.6,,
2015-08,0.24,Arizona,2.10,80.6,,
2015-09,0.22,Arizona,1.37,75.0,,
2015-10,0.84,Arizona,1.88,64.5,,
2015-11,-0.03,Arizona,0.76,48.3,,
2015-12,-0.40,Arizona,0.60,40.9,,
2016-01,-0.25,Arizona,1.40,41.8,,
2016-02,-1.06,Arizona,0.29,50.6,,
2016-03,-2.06,Arizona,0.11,54.9,,
2016-04,-2.24,Arizona,0.80,58.5,,
2016-05,-2.40,Arizona,0.52,64.6,,
2016-06,-2.77,Arizona,0.43,80.3,,
2016-07,-3.04,Arizona,1.39,82.4,,
2016-08,-2.39,Arizona,2.57,77.5,,
2016-09,-2.00,Arizona,1.35,71.6,,
2016-10,-2.49,Arizona,0.35,66.1,,
2016-11,-2.34,Arizona,0.94,53.1,,
2016-12,-1.63,Arizona,2.13,44.7,,
2017-01,-0.80,Arizona,2.07,42.3,,
2017-02,-0.66,Arizona,1.26,49.4,,
2017-03,-1.31,Arizona,0.41,56.6,,
2017-04,-1.67,Arizona,0.19,59.9,,
2017-05,-1.48,Arizona,0.41,66.1,,
2017-06,-1.68,Arizona,0.06,79.8,,
2017-07,-0.69,Arizona,2.89,81.5,,
2017-08,-1.28,Arizona,1.39,79.1,,
2017-09,-1.67,Arizona,0.61,72.4,,
2017-10,-2.41,Arizona,0.03,65.1,,
2017-11,-3.21,Arizona,0.02,57.6,,
2017-12,-3.75,Arizona,0.13,46.6,,
2018-01,-4.15,Arizona,0.56,47.6,,
2018-02,-4.04,Arizona,1.07,46.7,,
2018-03,-4.35,Arizona,0.44,52.3,,
2018-04,-5.24,Arizona,0.04,62.9,,
2018-05,-5.64,Arizona,0.15,68.5,,
2018-06,-5.85,Arizona,0.33,78.6,,
2018-07,-4.76,Arizona,2.59,82.3,,
2018-08,-4.49,Arizona,2.00,80.2,,
2018-09,-4.54,Arizona,0.81,76.0,,
2018-10,1.51,Arizona,2.70,59.9,,
2018-11,0.95,Arizona,0.27,49.4,,
2018-12,0.49,Arizona,0.71,42.8,,
2019-01,0.60,Arizona,1.50,42.4,,
2019-02,1.76,Arizona,2.74,40.9,,
2019-03,1.66,Arizona,1.22,51.7,,
2019-04,1.46,Arizona,0.30,60.3,,
2019-05,1.96,Arizona,0.91,60.7,,
2019-06,2.05,Arizona,0.06,75.2,,
2019-07,-0.84,Arizona,0.79,81.9,,
2019-08,-1.91,Arizona,0.88,81.9,,
2019-09,-1.39,Arizona,1.68,73.8,,
2019-10,-1.94,Arizona,0.02,60.0,,
2019-11,1.48,Arizona,2.96,52.1,,
2019-12,1.74,Arizona,1.63,42.2,,
2020-01,1.20,Arizona,0.45,43.7,,
2020-02,1.15,Arizona,1.10,45.9,,
2020-03,1.87,Arizona,2.38,51.0,,
2020-04,1.83,Arizona,0.36,59.3,,
2020-05,2.06,Arizona,0.11,70.5,,
2020-06,-0.15,Arizona,0.04,76.8,,
2020-07,-1.21,Arizona,0.71,82.8,,
2020-08,-2.57,Arizona,0.60,84.1,,
2020-09,-3.39,Arizona,0.11,75.6,,
2020-10,-3.91,Arizona,0.14,66.2,,
2020-11,-4.15,Arizona,0.27,53.5,,
2020-12,-4.33,Arizona,0.29,42.0,,
2021-01,-3.92,Arizona,1.31,42.6,,
2021-02,-4.23,Arizona,0.23,46.5,,
2021-03,-4.13,Arizona,0.73,49.4,,
2021-04,-4.67,Arizona,0.19,61.2,,
2021-05,-5.19,Arizona,0.04,67.9,,
2021-06,-5.59,Arizona,0.22,80.6,,
2021-07,-3.41,Arizona,3.82,81.5,,
2021-08,-3.14,Arizona,2.18,79.5,,
2021-09,-2.87,Arizona,1.29,74.8,,
2021-10,-2.68,Arizona,0.74,59.9,,
2021-11,-3.33,Arizona,0.05,55.8,,
2021-12,-2.78,Arizona,1.77,45.6,,
2022-01,-3.12,Arizona,0.30,43.6,,
2022-02,-3.30,Arizona,0.40,44.2,,
2022-03,-3.46,Arizona,0.58,51.8,,
2022-04,-4.21,Arizona,0.02,60.8,,
2022-05,-4.79,Arizona,0.00,68.7,,
2022-06,-4.72,Arizona,0.69,78.4,,
2022-07,0.23,Arizona,2.27,82.0,,
2022-08,-2.80,Arizona,3.24,78.6,,
2022-09,-2.46,Arizona,1.45,75.6,,
2022-10,-1.99,Arizona,1.22,61.6,,
2022-11,-1.97,Arizona,0.43,46.0,,
2022-12,-1.64,Arizona,1.48,42.8,,
2023-01,-0.69,Arizona,2.22,40.5,,
2023-02,1.54,Arizona,1.05,41.8,,
2023-03,2.14,Arizona,2.00,47.4,,
1993-02,-0.28,Arkansas,2.97,41.3,,
1993-03,-0.67,Arkansas,3.32,49.0,,
1993-04,0.50,Arkansas,5.96,56.3,,
1993-05,0.49,Arkansas,5.11,67.0,,
1993-06,0.52,Arkansas,4.12,76.4,,
1993-07,-0.84,Arkansas,1.40,83.2,,
1993-08,-1.02,Arkansas,3.60,81.3,,
1993-09,0.48,Arkansas,5.14,70.6,,
1993-10,1.14,Arkansas,5.53,58.7,,
1993-11,1.50,Arkansas,5.42,46.0,,
1993-12,1.51,Arkansas,4.70,42.5,,
1994-01,1.82,Arkansas,5.44,36.6,,
1994-02,1.61,Arkansas,3.87,43.0,,
1994-03,1.49,Arkansas,5.16,51.9,,
1994-04,1.10,Arkansas,4.25,62.7,,
1994-05,0.77,Arkansas,3.97,66.2,,
1994-06,0.64,Arkansas,4.06,78.8,,
1994-07,1.69,Arkansas,6.59,78.1,,
1994-08,1.90,Arkansas,3.10,76.2,,
1994-09,1.49,Arkansas,2.20,70.2,,
1994-10,1.49,Arkansas,3.88,62.4,,
1994-11,2.01,Arkansas,7.14,54.2,,
1994-12,1.94,Arkansas,4.73,44.4,,
1995-01,2.06,Arkansas,5.08,41.1,,
1995-02,-0.62,Arkansas,2.05,44.5,,
1995-03,-1.07,Arkansas,3.47,53.5,,
1995-04,-0.58,Arkansas,6.03,60.1,,
1995-05,-0.59,Arkansas,4.90,68.3,,
1995-06,-0.51,Arkansas,3.67,74.6,,
1995-07,-0.19,Arkansas,4.22,80.0,,
1995-08,-0.90,Arkansas,1.24,83.1,,
1995-09,-1.08,Arkansas,2.63,70.0,,
1995-10,-1.39,Arkansas,2.39,62.0,,
1995-11,-1.83,Arkansas,2.82,47.8,,
1995-12,-1.83,Arkansas,4.34,40.7,,
1996-01,-1.91,Arkansas,2.81,38.2,,
1996-02,-2.47,Arkansas,1.63,44.4,,
1996-03,-2.45,Arkansas,3.64,46.2,,
1996-04,-2.18,Arkansas,4.52,58.2,,
1996-05,-2.49,Arkansas,3.85,72.3,,
1996-06,0.13,Arkansas,4.34,76.3,,
1996-07,0.80,Arkansas,5.44,79.2,,
1996-08,0.92,Arkansas,3.02,77.6,,
1996-09,1.76,Arkansas,6.09,70.0,,
1996-10,1.96,Arkansas,3.99,61.2,,
1996-11,3.23,Arkansas,8.89,46.6,,
1996-12,2.69,Arkansas,3.53,44.6,,
1997-01,2.18,Arkansas,2.93,38.6,,
1997-02,2.54,Arkansas,6.02,46.0,,
1997-03,2.53,Arkansas,6.15,54.8,,
1997-04,3.27,Arkansas,7.72,56.0,,
1997-05,2.71,Arkansas,3.92,65.9,,
1997-06,2.90,Arkansas,5.07,74.3,,
1997-07,2.22,Arkansas,1.99,81.3,,
1997-08,2.00,Arkansas,3.17,77.4,,
1997-09,1.54,Arkansas,2.90,73.2,,
1997-10,1.66,Arkansas,4.52,60.9,,
1997-11,1.30,Arkansas,3.47,47.1,,
1997-12,1.15,Arkansas,4.07,40.4,,
1998-01,1.64,Arkansas,6.33,44.3,,
1998-02,1.65,Arkansas,4.77,46.5,,
1998-03,1.79,Arkansas,5.79,49.6,,
1998-04,-0.41,Arkansas,3.23,59.7,,
1998-05,-1.03,Arkansas,3.41,72.7,,
1998-06,-1.73,Arkansas,2.00,79.9,,
1998-07,-2.26,Arkansas,3.47,84.0,,
1998-08,-2.36,Arkansas,3.24,80.9,,
1998-09,-2.24,Arkansas,4.24,77.9,,
1998-10,-1.72,Arkansas,5.11,64.1,,
1998-11,-2.03,Arkansas,3.01,53.7,,
1998-12,-1.86,Arkansas,4.57,43.9,,
1999-01,-0.88,Arkansas,6.89,42.6,,
1999-02,-1.75,Arkansas,1.33,49.6,,
1999-03,-1.38,Arkansas,5.33,49.0,,
1999-04,-1.12,Arkansas,5.59,63.4,,
1999-05,-1.14,Arkansas,4.62,68.2,,
1999-06,-0.57,Arkansas,5.35,76.5,,
1999-07,-0.97,Arkansas,1.79,81.6,,
1999-08,-1.75,Arkansas,1.20,81.2,,
1999-09,-2.20,Arkansas,1.77,71.9,,
1999-10,-2.20,Arkansas,3.12,62.0,,
1999-11,-2.95,Arkansas,1.85,55.8,,
1999-12,-2.79,Arkansas,4.96,44.0,,
2000-01,-3.00,Arkansas,2.32,41.8,,
2000-02,-3.24,Arkansas,2.66,49.1,,
2000-03,-3.22,Arkansas,4.24,54.8,,
2000-04,-3.17,Arkansas,3.61,59.2,,
2000-05,-2.55,Arkansas,6.69,70.8,,
2000-06,-1.27,Arkansas,6.93,75.1,,
2000-07,-1.63,Arkansas,1.54,80.1,,
2000-08,-2.66,Arkansas,0.43,83.8,,
2000-09,-2.75,Arkansas,2.95,73.7,,
2000-10,-3.16,Arkansas,1.76,63.9,,
2000-11,1.04,Arkansas,8.97,46.8,,
2000-12,0.88,Arkansas,3.60,31.6,,
2001-01,0.72,Arkansas,3.48,37.0,,
2001-02,1.87,Arkansas,8.07,45.5,,
2001-03,-0.25,Arkansas,3.78,47.9,,
2001-04,-1.12,Arkansas,2.34,65.4,,
2001-05,-1.05,Arkansas,5.64,70.0,,
2001-06,-1.12,Arkansas,3.15,75.5,,
2001-07,-1.49,Arkansas,2.58,82.0,,
2001-08,-1.70,Arkansas,2.84,80.8,,
2001-09,0.02,Arkansas,3.65,70.9,,
2001-10,0.69,Arkansas,5.82,59.5,,
2001-11,0.94,Arkansas,5.78,55.0,,
2001-12,1.97,Arkansas,8.28,45.2,,
2002-01,1.78,Arkansas,4.01,42.5,,
2002-02,1.22,Arkansas,2.73,42.3,,
2002-03,2.57,Arkansas,9.50,47.9,,
2002-04,-0.54,Arkansas,3.33,63.6,,
2002-05,-0.15,Arkansas,6.16,67.0,,
2002-06,-0.55,Arkansas,2.57,76.6,,
2002-07,-0.49,Arkansas,4.13,80.6,,
2002-08,-0.44,Arkansas,3.36,79.9,,
2002-09,-0.71,Arkansas,2.98,75.2,,
2002-10,-0.40,Arkansas,4.35,60.5,,
2002-11,-0.93,Arkansas,2.17,48.2,,
2002-12,0.00,Arkansas,7.54,42.7,,
2003-01,-0.83,Arkansas,0.67,36.8,,
2003-02,-0.05,Arkansas,6.05,40.1,,
2003-03,-0.92,Arkansas,2.01,51.2,,
2003-04,-1.48,Arkansas,2.60,61.7,,
2003-05,0.40,Arkansas,6.87,69.6,,
2003-06,1.09,Arkansas,5.75,73.1,,
2003-07,1.16,Arkansas,3.56,80.0,,
2003-08,1.07,Arkansas,2.93,80.8,,
2003-09,1.07,Arkansas,3.60,70.2,,
2003-10,-0.34,Arkansas,2.43,62.8,,
2003-11,-0.31,Arkansas,5.26,54.6,,
2003-12,-0.63,Arkansas,3.11,42.3,,
2004-01,-0.74,Arkansas,3.26,41.0,,
2004-02,-0.58,Arkansas,4.10,40.6,,
2004-03,-0.81,Arkansas,4.48,55.9,,
2004-04,0.42,Arkansas,6.28,60.8,,
2004-05,0.22,Arkansas,5.00,70.7,,
2004-06,0.83,Arkansas,5.81,75.8,,
2004-07,1.41,Arkansas,4.71,77.8,,
2004-08,1.62,Arkansas,2.76,75.3,,
2004-09,0.57,Arkansas,0.40,73.0,,
2004-10,1.69,Arkansas,8.17,65.8,,
2004-11,2.86,Arkansas,8.99,54.1,,
2004-12,-0.29,Arkansas,3.06,41.5,,
2005-01,0.33,Arkansas,5.32,44.7,,
2005-02,-0.44,Arkansas,2.84,47.5,,
2005-03,-0.80,Arkansas,3.50,50.4,,
2005-04,-0.91,Arkansas,4.12,60.9,,
2005-05,-1.64,Arkansas,1.93,67.4,,
2005-06,-2.20,Arkansas,1.98,77.5,,
2005-07,-2.25,Arkansas,4.05,80.2,,
2005-08,-2.40,Arkansas,3.04,82.2,,
2005-09,-2.05,Arkansas,4.77,77.0,,
2005-10,-2.86,Arkansas,0.26,61.7,,
2005-11,-3.19,Arkansas,3.20,54.0,,
2005-12,-4.08,Arkansas,0.74,40.0,,
2006-01,-4.01,Arkansas,4.61,47.5,,
2006-02,-4.01,Arkansas,2.51,40.8,,
2006-03,-3.64,Arkansas,5.02,53.4,,
2006-04,-3.58,Arkansas,4.56,66.5,,
2006-05,-3.60,Arkansas,3.93,69.9,,
2006-06,-3.64,Arkansas,2.56,76.3,,
2006-07,-3.79,Arkansas,2.79,81.2,,
2006-08,-3.52,Arkansas,3.74,82.1,,
2006-09,0.29,Arkansas,4.33,69.7,,
2006-10,0.61,Arkansas,4.52,60.1,,
2006-11,0.67,Arkansas,4.88,51.5,,
2006-12,1.06,Arkansas,5.88,44.9,,
2007-01,1.78,Arkansas,6.92,39.9,,
2007-02,-0.44,Arkansas,2.44,40.9,,
2007-03,-1.67,Arkansas,1.64,59.5,,
2007-04,-1.62,Arkansas,4.22,57.4,,
2007-05,-1.97,Arkansas,3.69,71.0,,
2007-06,-1.88,Arkansas,3.65,77.1,,
2007-07,-0.93,Arkansas,5.75,77.6,,
2007-08,-1.62,Arkansas,0.89,83.7,,
2007-09,-1.30,Arkansas,4.56,74.1,,
2007-10,-0.86,Arkansas,5.15,64.0,,
2007-11,-1.48,Arkansas,2.06,52.5,,
2007-12,-1.08,Arkansas,5.73,44.0,,
2008-01,-1.53,Arkansas,1.73,39.0,,
2008-02,0.20,Arkansas,4.67,43.6,,
2008-03,1.40,Arkansas,9.06,51.9,,
2008-04,2.28,Arkansas,8.13,58.8,,
2008-05,1.89,Arkansas,4.55,68.1,,
2008-06,1.70,Arkansas,4.06,77.7,,
2008-07,1.29,Arkansas,2.90,80.5,,
2008-08,2.52,Arkansas,7.27,77.7,,
2008-09,3.73,Arkansas,7.63,71.1,,
2008-10,3.81,Arkansas,3.71,60.0,,
2008-11,3.11,Arkansas,2.31,48.9,,
2008-12,2.90,Arkansas,4.46,41.0,,
2009-01,2.32,Arkansas,2.74,38.4,,
2009-02,1.61,Arkansas,2.71,47.3,,
2009-03,1.52,Arkansas,5.35,52.7,,
2009-04,1.53,Arkansas,5.21,59.6,,
2009-05,2.97,Arkansas,11.03,67.5,,
2009-06,2.16,Arkansas,2.61,78.8,,
2009-07,3.21,Arkansas,7.55,77.8,,
2009-08,3.36,Arkansas,3.55,76.6,,
2009-09,4.77,Arkansas,8.64,71.3,,
2009-10,7.82,Arkansas,14.13,57.0,,
2009-11,6.43,Arkansas,1.70,54.0,,
2009-12,6.64,Arkansas,6.98,38.1,,
2010-01,6.01,Arkansas,3.92,36.5,,
2010-02,-0.11,Arkansas,3.32,36.5,,
2010-03,-0.66,Arkansas,2.99,50.5,,
2010-04,-1.19,Arkansas,3.06,63.4,,
2010-05,-0.93,Arkansas,6.20,71.3,,
2010-06,-1.48,Arkansas,2.61,81.6,,
2010-07,-1.44,Arkansas,4.46,82.0,,
2010-08,-2.11,Arkansas,1.73,83.9,,
2010-09,-2.17,Arkansas,3.30,74.8,,
2010-10,-2.71,Arkansas,1.31,62.7,,
2010-11,-2.71,Arkansas,4.35,52.0,,
2010-12,-3.33,Arkansas,1.54,38.9,,
2011-01,-3.75,Arkansas,1.60,37.6,,
2011-02,-3.35,Arkansas,4.12,43.9,,
2011-03,-3.68,Arkansas,2.80,52.5,,
2011-04,-1.77,Arkansas,10.60,63.5,,
2011-05,-0.70,Arkansas,8.31,67.3,,
2011-06,-1.58,Arkansas,1.67,81.7,,
2011-07,-2.60,Arkansas,2.03,84.7,,
2011-08,-2.47,Arkansas,4.26,83.1,,
2011-09,-2.55,Arkansas,2.49,70.2,,
2011-10,-2.64,Arkansas,2.54,60.6,,
2011-11,-1.57,Arkansas,8.45,53.4,,
2011-12,-0.62,Arkansas,6.97,43.3,,
2012-01,-0.87,Arkansas,2.92,44.6,,
2012-02,-1.16,Arkansas,3.03,47.2,,
2012-03,-0.91,Arkansas,6.71,62.2,,
2012-04,-1.60,Arkansas,2.56,64.4,,
2012-05,-2.70,Arkansas,1.47,73.2,,
2012-06,-3.36,Arkansas,1.98,78.0,,
2012-07,-4.01,Arkansas,2.82,84.1,,
2012-08,-3.57,Arkansas,4.37,80.2,,
2012-09,-2.88,Arkansas,5.01,73.5,,
2012-10,-2.59,Arkansas,3.29,59.3,,
2012-11,-3.11,Arkansas,1.74,50.2,,
2012-12,-3.16,Arkansas,3.91,46.4,,
2013-01,0.56,Arkansas,6.04,42.1,,
2013-02,0.53,Arkansas,4.07,43.3,,
2013-03,0.18,Arkansas,3.51,46.6,,
2013-04,0.37,Arkansas,5.23,58.5,,
2013-05,0.69,Arkansas,6.29,67.2,,
2013-06,0.41,Arkansas,3.32,77.1,,
2013-07,0.60,Arkansas,4.04,78.0,,
2013-08,0.86,Arkansas,3.83,78.4,,
2013-09,0.66,Arkansas,3.47,75.4,,
2013-10,0.98,Arkansas,4.84,61.5,,
2013-11,0.85,Arkansas,3.85,47.5,,
2013-12,1.25,Arkansas,5.75,40.1,,
2014-01,-0.46,Arkansas,1.98,35.2,,
2014-02,-0.75,Arkansas,2.67,38.8,,
2014-03,0.06,Arkansas,4.66,46.5,,
2014-04,0.30,Arkansas,5.54,59.6,,
2014-05,0.52,Arkansas,6.05,68.1,,
2014-06,1.19,Arkansas,6.24,76.7,,
2014-07,1.69,Arkansas,4.34,75.4,,
2014-08,1.86,Arkansas,2.89,78.7,,
2014-09,1.40,Arkansas,2.42,72.6,,
2014-10,1.78,Arkansas,5.43,63.7,,
2014-11,-0.24,Arkansas,2.68,44.9,,
2014-12,-0.56,Arkansas,3.01,43.8,,
2015-01,-0.58,Arkansas,3.49,38.6,,
2015-02,-0.67,Arkansas,3.18,36.1,,
2015-03,0.98,Arkansas,8.02,49.7,,
2015-04,1.07,Arkansas,5.75,62.5,,
2015-05,2.36,Arkansas,10.56,69.3,,
2015-06,2.08,Arkansas,3.99,78.1,,
2015-07,2.20,Arkansas,4.92,81.9,,
2015-08,2.05,Arkansas,3.02,78.1,,
2015-09,1.11,Arkansas,1.47,74.8,,
2015-10,0.96,Arkansas,3.75,63.5,,
2015-11,2.35,Arkansas,10.72,54.2,,
2015-12,3.18,Arkansas,8.44,50.0,,
2016-01,2.37,Arkansas,2.02,39.5,,
2016-02,1.56,Arkansas,2.43,46.9,,
2016-03,2.75,Arkansas,9.89,55.5,,
2016-04,2.68,Arkansas,5.80,62.5,,
2016-05,2.29,Arkansas,4.54,67.2,,
2016-06,1.70,Arkansas,3.10,78.9,,
2016-07,1.69,Arkansas,4.82,82.0,,
2016-08,2.89,Arkansas,7.42,80.0,,
2016-09,-0.54,Arkansas,1.80,75.8,,
2016-10,-1.21,Arkansas,1.58,67.0,,
2016-11,-1.66,Arkansas,3.28,55.7,,
2016-12,-1.82,Arkansas,3.76,42.5,,
2017-01,-1.94,Arkansas,3.02,45.2,,
2017-02,-2.33,Arkansas,2.76,52.5,,
2017-03,-2.34,Arkansas,4.56,55.7,,
2017-04,0.97,Arkansas,8.74,64.2,,
2017-05,1.28,Arkansas,6.59,67.7,,
2017-06,1.31,Arkansas,4.24,75.5,,
2017-07,1.62,Arkansas,4.72,80.6,,
2017-08,2.75,Arkansas,6.30,76.9,,
2017-09,-0.57,Arkansas,1.21,73.2,,
2017-10,-0.98,Arkansas,1.82,62.9,,
2017-11,-1.92,Arkansas,1.11,53.7,,
2017-12,-1.74,Arkansas,5.19,42.4,,
2018-01,-1.82,Arkansas,2.70,35.7,,
2018-02,2.38,Arkansas,11.81,45.9,,
2018-03,2.21,Arkansas,5.45,53.9,,
2018-04,2.26,Arkansas,5.06,55.2,,
2018-05,-0.81,Arkansas,3.28,75.0,,
2018-06,-1.35,Arkansas,2.94,80.1,,
2018-07,-1.83,Arkansas,3.24,81.8,,
2018-08,0.89,Arkansas,6.43,78.8,,
2018-09,1.24,Arkansas,5.32,75.0,,
2018-10,1.64,Arkansas,5.22,62.6,,
2018-11,1.84,Arkansas,5.11,45.8,,
2018-12,2.65,Arkansas,7.76,44.2,,
2019-01,2.55,Arkansas,4.51,40.8,,
2019-02,3.41,Arkansas,7.76,46.0,,
2019-03,2.85,Arkansas,3.98,48.9,,
2019-04,3.53,Arkansas,8.25,60.8,,
2019-05,4.13,Arkansas,9.18,70.6,,
2019-06,4.44,Arkansas,6.12,75.6,,
2019-07,4.65,Arkansas,4.83,79.0,,
2019-08,4.96,Arkansas,4.51,80.3,,
2019-09,3.83,Arkansas,1.98,79.7,,
2019-10,4.64,Arkansas,7.56,60.8,,
2019-11,4.53,Arkansas,4.66,46.4,,
2019-12,3.48,Arkansas,2.31,45.7,,
2020-01,3.69,Arkansas,6.15,43.9,,
2020-02,3.85,Arkansas,5.79,44.5,,
2020-03,4.01,Arkansas,7.39,56.5,,
2020-04,4.05,Arkansas,6.11,58.8,,
2020-05,4.17,Arkansas,6.94,66.8,,
2020-06,3.99,Arkansas,4.67,76.4,,
2020-07,3.66,Arkansas,3.64,81.3,,
2020-08,4.58,Arkansas,6.74,77.8,,
2020-09,4.94,Arkansas,5.65,71.8,,
2020-10,5.04,Arkansas,4.42,59.4,,
2020-11,4.00,Arkansas,1.94,54.0,,
2020-12,3.65,Arkansas,4.38,42.6,,
2021-01,3.33,Arkansas,4.12,41.4,,
2021-02,2.92,Arkansas,3.40,34.8,,
2021-03,2.86,Arkansas,6.15,55.2,,
2021-04,2.86,Arkansas,5.54,58.4,,
2021-05,3.05,Arkansas,6.73,66.8,,
2021-06,3.03,Arkansas,4.87,76.9,,
2021-07,3.31,Arkansas,4.72,79.3,,
2021-08,3.11,Arkansas,3.02,80.7,,
2021-09,-0.57,Arkansas,1.87,74.3,,
2021-10,-0.47,Arkansas,4.21,65.5,,
2021-11,-1.07,Arkansas,2.12,49.4,,
2021-12,-1.56,Arkansas,3.48,53.4,,
2022-01,-1.54,Arkansas,3.39,38.7,,
2022-02,0.15,Arkansas,4.41,42.2,,
2022-03,0.36,Arkansas,5.75,52.1,,
2022-04,0.83,Arkansas,6.48,59.8,,
2022-05,0.98,Arkansas,6.47,71.0,,
2022-06,-0.23,Arkansas,3.37,78.1,,
2022-07,-0.64,Arkansas,3.19,84.1,,
2022-08,-0.31,Arkansas,4.42,79.4,,
2022-09,-1.09,Arkansas,1.26,73.8,,
2022-10,-1.12,Arkansas,3.24,61.3,,
2022-11,-1.09,Arkansas,4.51,49.9,,
2022-12,0.19,Arkansas,5.18,43.3,,
2023-01,0.63,Arkansas,5.91,46.5,,
2023-02,0.70,Arkansas,4.81,48.8,,
2023-03,1.49,Arkansas,7.97,53.1,,
1993-02,3.44,California,5.98,44.0,,
1993-03,2.90,California,3.05,52.9,,
1993-04,2.46,California,1.45,55.2,,
1993-05,2.68,California,1.44,62.3,,
1993-06,3.06,California,0.87,68.0,,
1993-07,3.02,California,0.03,72.2,,
1993-08,2.89,California,0.22,73.2,,
1993-09,-0.39,California,0.04,69.5,,
1993-10,-0.70,California,0.82,61.4,,
1993-11,-1.12,California,1.42,48.8,,
1993-12,-1.53,California,2.52,43.1,,
1994-01,-2.44,California,1.91,45.7,,
1994-02,-2.26,California,3.96,43.7,,
1994-03,-2.96,California,1.24,52.9,,
1994-04,-2.89,California,1.36,55.9,,
1994-05,-2.20,California,1.35,61.3,,
1994-06,-2.04,California,0.10,70.9,,
1994-07,-2.22,California,0.05,76.5,,
1994-08,-2.41,California,0.06,75.8,,
1994-09,-2.33,California,0.34,69.8,,
1994-10,-2.45,California,0.63,58.6,,
1994-11,0.59,California,3.73,42.9,,
1994-12,0.29,California,2.81,42.1,,
1995-01,3.46,California,12.50,44.7,,
1995-02,2.23,California,1.27,51.3,,
1995-03,4.71,California,9.57,48.9,,
1995-04,4.79,California,2.69,52.9,,
1995-05,5.12,California,1.73,58.4,,
1995-06,5.76,California,0.95,66.1,,
1995-07,6.26,California,0.17,74.2,,
1995-08,5.71,California,0.06,75.0,,
1995-09,4.73,California,0.07,71.2,,
1995-10,3.37,California,0.05,62.2,,
1995-11,1.86,California,0.36,55.9,,
1995-12,2.18,California,5.78,46.4,,
1996-01,2.34,California,5.12,45.6,,
